,AbilityAfterAnswer,Correct,ExerciseId,LearningObjectiveId,SubmitDateTime,UserId
1376,183,0,216028,676,2018-04-21 15:41:37.927567,3005
1377,111,0,257167,676,2018-04-21 15:41:37.927585,3031
1378,197,1,140825,680,2018-04-21 15:41:37.927629,3091
1379,710,0,261620,674,2018-04-21 15:41:37.927649,3048
1380,262,0,131976,675,2018-04-21 15:41:37.927675,3016
1381,719,0,271297,678,2018-04-21 15:41:37.927695,3007
1382,543,0,267662,677,2018-04-21 15:41:37.927778,3017
1383,316,1,257529,673,2018-04-21 15:41:37.927822,3057
1384,344,1,163582,679,2018-04-21 15:41:37.927860,3035
1385,255,1,108593,675,2018-04-21 15:41:37.927880,3063
1386,590,1,292650,680,2018-04-21 15:41:37.927899,3079
1387,849,1,194944,678,2018-04-21 15:41:37.927925,3003
1388,256,0,212021,679,2018-04-21 15:41:37.927945,3080
1389,280,0,143219,672,2018-04-21 15:41:37.927963,3016
1390,783,0,247764,674,2018-04-21 15:41:37.927980,3002
1391,384,1,258251,677,2018-04-21 15:41:37.927998,3058
1392,357,0,153456,672,2018-04-21 15:41:37.928023,3034
1393,322,1,288254,679,2018-04-21 15:41:37.928039,3041
1394,248,0,152492,672,2018-04-21 15:41:37.928056,3015
1395,531,0,288539,679,2018-04-21 15:41:37.928072,3071
1396,276,1,166664,678,2018-04-21 15:41:37.928094,3050
1397,634,1,280583,680,2018-04-21 15:41:37.928113,3032
1398,102,0,223508,673,2018-04-21 15:41:37.928130,3041
1399,599,1,151308,670,2018-04-21 15:41:37.928147,3074
1400,382,0,282087,672,2018-04-21 15:41:37.928168,3094
1401,484,0,211626,679,2018-04-21 15:41:37.928186,3086
1402,507,0,211253,677,2018-04-21 15:41:37.928202,3008
1403,450,1,136356,675,2018-04-21 15:41:37.928218,3042
1404,428,0,135425,680,2018-04-21 15:41:37.928234,3064
1405,513,0,168323,673,2018-04-21 15:41:37.928250,3088
1406,572,1,207772,670,2018-04-21 15:41:37.928266,3021
1407,739,0,190972,672,2018-04-21 15:41:37.928283,3014
1408,820,0,277921,677,2018-04-21 15:41:37.928299,3029
1409,516,0,139746,672,2018-04-21 15:41:37.928315,3036
1410,332,1,173322,678,2018-04-21 15:41:37.928332,3065
1411,154,1,140913,677,2018-04-21 15:41:37.928347,3091
1412,761,1,138601,680,2018-04-21 15:41:37.928364,3000
1413,918,1,238682,671,2018-04-21 15:41:37.928384,3005
1414,118,0,201588,677,2018-04-21 15:41:37.928402,3053
1415,338,0,226358,680,2018-04-21 15:41:37.928419,3053
1416,699,1,276276,673,2018-04-21 15:41:37.928435,3059
1417,871,1,100143,672,2018-04-21 15:41:37.928450,3081
1418,284,1,295923,674,2018-04-21 15:41:37.928467,3037
1419,300,0,186146,671,2018-04-21 15:41:37.928483,3089
1420,124,1,152054,672,2018-04-21 15:41:37.928499,3071
1421,227,0,215697,675,2018-04-21 15:41:37.928515,3028
1422,855,0,187807,679,2018-04-21 15:41:37.928531,3023
1423,874,1,114493,677,2018-04-21 15:41:37.928547,3090
1424,472,0,104626,678,2018-04-21 15:41:37.928563,3084
1425,280,0,250959,671,2018-04-21 15:41:37.928585,3077
1426,549,0,243621,680,2018-04-21 15:41:37.928607,3026
1427,692,1,196466,675,2018-04-21 15:41:37.928625,3097
1428,541,0,247936,672,2018-04-21 15:41:37.928641,3084
1429,625,1,174956,674,2018-04-21 15:41:37.928663,3015
1430,935,1,251973,677,2018-04-21 15:41:37.928685,3063
1431,548,1,233237,677,2018-04-21 15:41:37.928702,3068
1432,403,1,281667,677,2018-04-21 15:41:37.928718,3095
1433,838,0,192444,672,2018-04-21 15:41:37.928738,3017
1434,917,1,275518,679,2018-04-21 15:41:37.928754,3079
1435,730,0,262208,675,2018-04-21 15:41:37.928770,3076
1436,534,0,244469,674,2018-04-21 15:41:37.928786,3068
1437,403,1,181775,670,2018-04-21 15:41:37.928803,3033
1438,855,0,133199,678,2018-04-21 15:41:37.928819,3100
1439,823,0,155529,678,2018-04-21 15:41:37.928840,3064
1440,916,1,207624,674,2018-04-21 15:41:37.928858,3001
1441,326,1,254001,677,2018-04-21 15:41:37.928874,3024
1442,760,0,121876,678,2018-04-21 15:41:37.928890,3009
1443,862,0,292954,680,2018-04-21 15:41:37.928906,3066
1444,944,0,122445,670,2018-04-21 15:41:37.928922,3056
1445,288,1,104579,674,2018-04-21 15:41:37.928938,3001
1446,145,0,220041,680,2018-04-21 15:41:37.928953,3063
1447,808,1,154707,673,2018-04-21 15:41:37.928969,3030
1448,548,0,255900,680,2018-04-21 15:41:37.928985,3029
1449,574,0,149448,679,2018-04-21 15:41:37.929001,3045
1450,821,1,172139,680,2018-04-21 15:41:37.929017,3091
1451,532,1,215525,670,2018-04-21 15:41:37.929033,3033
1452,126,1,240154,677,2018-04-21 15:41:37.929054,3044
1453,881,0,105701,677,2018-04-21 15:41:37.929072,3052
1454,519,1,101830,673,2018-04-21 15:41:37.929089,3037
1455,235,0,157460,676,2018-04-21 15:41:37.929106,3008
1456,987,1,217189,679,2018-04-21 15:41:37.929123,3014
1457,443,1,156526,671,2018-04-21 15:41:37.929139,3075
1458,513,1,131905,679,2018-04-21 15:41:37.929155,3070
1459,846,0,192005,673,2018-04-21 15:41:37.929171,3004
1460,961,1,297103,672,2018-04-21 15:41:37.929188,3024
1461,577,1,265333,679,2018-04-21 15:41:37.929208,3040
1462,703,1,148924,677,2018-04-21 15:41:37.929226,3062
1463,381,0,252770,678,2018-04-21 15:41:37.929242,3002
1464,141,1,294201,670,2018-04-21 15:41:37.929258,3007
1465,431,1,196445,674,2018-04-21 15:41:37.929280,3081
1466,733,1,216022,674,2018-04-21 15:41:37.929298,3017
1467,930,1,168888,676,2018-04-21 15:41:37.929314,3075
1468,575,1,295869,673,2018-04-21 15:41:37.929330,3050
1469,250,1,138507,680,2018-04-21 15:41:37.929347,3098
1470,750,0,242624,673,2018-04-21 15:41:37.929364,3093
1471,980,1,174053,672,2018-04-21 15:41:37.929380,3046
1472,864,1,129645,670,2018-04-21 15:41:37.929396,3058
1473,108,1,285357,678,2018-04-21 15:41:37.929412,3023
1474,853,0,111040,675,2018-04-21 15:41:37.929428,3038
1475,502,0,213674,678,2018-04-21 15:41:37.929444,3002
1476,450,1,231357,674,2018-04-21 15:41:37.929460,3099
1477,306,1,128905,678,2018-04-21 15:41:37.929476,3016
1478,547,1,293787,677,2018-04-21 15:41:37.929497,3025
1479,985,1,268839,676,2018-04-21 15:41:37.929515,3066
1480,800,1,152475,675,2018-04-21 15:41:37.929536,3061
1481,414,1,126571,679,2018-04-21 15:41:37.929559,3053
1482,632,1,119365,671,2018-04-21 15:41:37.929576,3053
1483,445,0,231922,674,2018-04-21 15:41:37.929592,3044
1484,414,1,225815,675,2018-04-21 15:41:37.929608,3002
1485,489,1,109947,674,2018-04-21 15:41:37.929624,3039
1486,409,1,130643,670,2018-04-21 15:41:37.929640,3095
1487,397,1,116187,672,2018-04-21 15:41:37.929657,3070
1488,510,1,242835,675,2018-04-21 15:41:37.929674,3049
1489,750,1,135700,675,2018-04-21 15:41:37.929690,3094
1490,511,0,270650,670,2018-04-21 15:41:37.929706,3055
1491,461,0,239744,680,2018-04-21 15:41:37.929727,3037
1492,134,0,115713,674,2018-04-21 15:41:37.929745,3032
1493,146,1,147034,670,2018-04-21 15:41:37.929761,3075
1494,838,0,253100,675,2018-04-21 15:41:37.929782,3055
1495,524,1,251999,680,2018-04-21 15:41:37.929800,3043
1496,976,1,120519,673,2018-04-21 15:41:37.929816,3074
1497,717,0,282014,678,2018-04-21 15:41:37.929832,3021
1498,246,1,158087,676,2018-04-21 15:41:37.929848,3097
1499,523,1,158507,676,2018-04-21 15:41:37.929864,3074
1500,527,0,263814,680,2018-04-21 15:41:37.929879,3033
1501,975,1,220139,679,2018-04-21 15:41:37.929895,3043
1502,671,0,287210,674,2018-04-21 15:41:37.929911,3089
1503,934,1,204069,678,2018-04-21 15:41:37.929927,3002
1504,968,1,194820,673,2018-04-21 15:41:37.929948,3017
1505,682,1,278596,675,2018-04-21 15:41:37.929966,3085
1506,208,1,260449,675,2018-04-21 15:41:37.929982,3012
1507,580,0,220608,678,2018-04-21 15:41:37.929998,3100
1508,832,0,119006,678,2018-04-21 15:41:37.930015,3051
1509,935,1,270738,678,2018-04-21 15:41:37.930031,3097
1510,370,0,174850,671,2018-04-21 15:41:37.930047,3023
1511,655,0,170769,680,2018-04-21 15:41:37.930063,3054
1512,255,0,121813,670,2018-04-21 15:41:37.930079,3046
1513,678,0,177851,676,2018-04-21 15:41:37.930095,3022
1514,203,1,228971,679,2018-04-21 15:41:37.930112,3058
1515,832,1,163286,671,2018-04-21 15:41:37.930128,3050
1516,271,1,140228,675,2018-04-21 15:41:37.930144,3035
1517,656,1,102509,670,2018-04-21 15:41:37.930165,3047
1518,659,0,232314,672,2018-04-21 15:41:37.930183,3100
1519,587,1,175840,679,2018-04-21 15:41:37.930198,3028
1520,218,1,231876,674,2018-04-21 15:41:37.930215,3048
1521,462,0,131615,671,2018-04-21 15:41:37.930232,3098
1522,886,1,194468,674,2018-04-21 15:41:37.930249,3023
1523,661,0,275422,675,2018-04-21 15:41:37.930265,3061
1524,529,1,220355,675,2018-04-21 15:41:37.930281,3007
1525,412,0,156325,678,2018-04-21 15:41:37.930297,3045
1526,460,0,198766,680,2018-04-21 15:41:37.930313,3047
1527,121,0,273721,675,2018-04-21 15:41:37.930334,3013
1528,708,1,236897,676,2018-04-21 15:41:37.930353,3073
1529,350,0,296593,672,2018-04-21 15:41:37.930369,3045
1530,105,1,202529,670,2018-04-21 15:41:37.930393,3089
1531,300,0,236131,672,2018-04-21 15:41:37.930411,3074
1532,633,1,204791,674,2018-04-21 15:41:37.930427,3078
1533,463,1,237029,671,2018-04-21 15:41:37.930443,3048
1534,986,1,236138,675,2018-04-21 15:41:37.930459,3010
1535,941,0,281208,674,2018-04-21 15:41:37.930475,3020
1536,597,0,237634,677,2018-04-21 15:41:37.930491,3021
1537,231,0,160577,678,2018-04-21 15:41:37.930513,3070
1538,592,1,244880,671,2018-04-21 15:41:37.930529,3015
1539,840,0,273054,671,2018-04-21 15:41:37.930546,3057
1540,626,0,239195,672,2018-04-21 15:41:37.930562,3074
1541,347,0,163335,676,2018-04-21 15:41:37.930578,3013
1542,281,1,267309,674,2018-04-21 15:41:37.930593,3001
1543,912,1,248299,680,2018-04-21 15:41:37.930614,3056
1544,976,1,272853,676,2018-04-21 15:41:37.930632,3056
1545,608,1,236040,680,2018-04-21 15:41:37.930648,3078
1546,782,0,270563,670,2018-04-21 15:41:37.930665,3022
1547,568,1,137076,670,2018-04-21 15:41:37.930681,3019
1548,153,0,214476,671,2018-04-21 15:41:37.930697,3051
1549,594,1,160453,677,2018-04-21 15:41:37.930713,3062
1550,361,1,130922,670,2018-04-21 15:41:37.930729,3042
1551,206,0,205968,671,2018-04-21 15:41:37.930746,3068
1552,552,0,232303,673,2018-04-21 15:41:37.930763,3059
1553,652,1,260785,679,2018-04-21 15:41:37.930779,3015
1554,501,1,128487,673,2018-04-21 15:41:37.930795,3017
1555,700,1,139828,671,2018-04-21 15:41:37.930811,3019
1556,346,1,288533,672,2018-04-21 15:41:37.930831,3020
1557,475,0,227300,675,2018-04-21 15:41:37.930849,3051
1558,146,1,105410,678,2018-04-21 15:41:37.930865,3057
1559,407,1,146990,671,2018-04-21 15:41:37.930881,3023
1560,193,1,233318,679,2018-04-21 15:41:37.930902,3060
1561,120,1,132719,674,2018-04-21 15:41:37.930920,3081
1562,550,1,152337,679,2018-04-21 15:41:37.930936,3030
1563,422,0,235118,675,2018-04-21 15:41:37.930952,3097
1564,616,1,229515,671,2018-04-21 15:41:37.930968,3004
1565,636,1,274349,680,2018-04-21 15:41:37.930984,3079
1566,234,1,290809,675,2018-04-21 15:41:37.931000,3068
1567,645,0,121480,680,2018-04-21 15:41:37.931016,3025
1568,419,0,171844,674,2018-04-21 15:41:37.931032,3001
1569,993,1,182848,680,2018-04-21 15:41:37.931052,3100
1570,677,1,226846,675,2018-04-21 15:41:37.931069,3099
1571,782,0,139205,674,2018-04-21 15:41:37.931086,3041
1572,240,0,137820,675,2018-04-21 15:41:37.931103,3002
1573,825,1,169591,675,2018-04-21 15:41:37.931119,3018
1574,416,1,151616,679,2018-04-21 15:41:37.931134,3056
1575,147,1,226333,678,2018-04-21 15:41:37.931150,3060
1576,628,0,138503,680,2018-04-21 15:41:37.931166,3030
1577,475,1,217885,679,2018-04-21 15:41:37.931182,3016
1578,594,1,195205,678,2018-04-21 15:41:37.931197,3079
1579,493,0,221464,674,2018-04-21 15:41:37.931213,3022
1580,833,1,193672,680,2018-04-21 15:41:37.931235,3056
1581,830,0,139751,677,2018-04-21 15:41:37.931253,3026
1582,434,1,166715,673,2018-04-21 15:41:37.931277,3012
1583,736,1,237855,679,2018-04-21 15:41:37.931295,3043
1584,358,1,234787,676,2018-04-21 15:41:37.931312,3092
1585,206,0,217613,677,2018-04-21 15:41:37.931328,3068
1586,881,1,175292,670,2018-04-21 15:41:37.931344,3042
1587,993,0,135891,676,2018-04-21 15:41:37.931360,3098
1588,752,1,285773,677,2018-04-21 15:41:37.931376,3099
1589,259,1,163933,674,2018-04-21 15:41:37.931391,3078
1590,363,1,129517,671,2018-04-21 15:41:37.931407,3091
1591,273,1,105006,680,2018-04-21 15:41:37.931424,3019
1592,493,1,254048,673,2018-04-21 15:41:37.931440,3018
1593,824,0,261522,680,2018-04-21 15:41:37.931465,3009
1594,999,0,255440,674,2018-04-21 15:41:37.931483,3041
1595,762,0,136957,673,2018-04-21 15:41:37.931504,3091
1596,119,0,166774,677,2018-04-21 15:41:37.931522,3026
1597,782,1,120236,676,2018-04-21 15:41:37.931538,3091
1598,722,0,210409,678,2018-04-21 15:41:37.931554,3056
1599,648,0,191421,674,2018-04-21 15:41:37.931570,3069
1600,276,0,125255,672,2018-04-21 15:41:37.931585,3081
1601,959,0,101318,678,2018-04-21 15:41:37.931601,3002
1602,778,0,240713,674,2018-04-21 15:41:37.931617,3085
1603,288,1,196316,673,2018-04-21 15:41:37.931633,3042
1604,216,0,221804,680,2018-04-21 15:41:37.931648,3094
1605,920,1,103003,675,2018-04-21 15:41:37.931665,3045
1606,528,0,211246,673,2018-04-21 15:41:37.931681,3072
1607,591,0,179891,677,2018-04-21 15:41:37.931697,3066
1608,489,0,256990,671,2018-04-21 15:41:37.931717,3091
1609,971,0,228875,671,2018-04-21 15:41:37.931735,3029
1610,788,0,199777,671,2018-04-21 15:41:37.931751,3046
1611,684,1,168845,677,2018-04-21 15:41:37.931767,3010
1612,513,1,252177,679,2018-04-21 15:41:37.931783,3055
1613,637,0,294145,673,2018-04-21 15:41:37.931799,3095
1614,132,1,148252,675,2018-04-21 15:41:37.931815,3072
1615,824,0,157109,670,2018-04-21 15:41:37.931832,3012
1616,412,1,137555,670,2018-04-21 15:41:37.931848,3015
1617,710,0,226157,671,2018-04-21 15:41:37.931863,3006
1618,659,0,140344,674,2018-04-21 15:41:37.931879,3032
1619,647,1,256685,678,2018-04-21 15:41:37.931895,3064
1620,667,1,278041,671,2018-04-21 15:41:37.931912,3098
1621,274,1,233104,680,2018-04-21 15:41:37.931949,3032
1622,557,0,283905,679,2018-04-21 15:41:37.932017,3039
1623,328,0,157851,672,2018-04-21 15:41:37.932039,3030
1624,147,1,251766,677,2018-04-21 15:41:37.932057,3065
1625,368,0,255666,680,2018-04-21 15:41:37.932081,3082
1626,432,1,285420,679,2018-04-21 15:41:37.932101,3099
1627,123,0,233788,673,2018-04-21 15:41:37.932119,3022
1628,681,1,220188,670,2018-04-21 15:41:37.932137,3080
1629,665,1,251687,675,2018-04-21 15:41:37.932155,3081
1630,906,1,157097,677,2018-04-21 15:41:37.932178,3072
1631,916,0,288457,670,2018-04-21 15:41:37.932197,3078
1632,836,0,244457,679,2018-04-21 15:41:37.932216,3090
1633,561,1,250789,675,2018-04-21 15:41:37.932233,3001
1634,751,0,156300,674,2018-04-21 15:41:37.932255,3007
1635,932,0,232578,680,2018-04-21 15:41:37.932275,3041
1636,399,1,236487,680,2018-04-21 15:41:37.932294,3084
1637,429,0,178735,672,2018-04-21 15:41:37.932311,3057
1638,105,0,219694,676,2018-04-21 15:41:37.932330,3057
1639,496,0,161074,674,2018-04-21 15:41:37.932357,3029
1640,800,0,170331,671,2018-04-21 15:41:37.932373,3092
1641,753,1,110383,676,2018-04-21 15:41:37.932389,3033
1642,500,1,123199,680,2018-04-21 15:41:37.932405,3061
1643,896,1,122076,676,2018-04-21 15:41:37.932421,3030
1644,606,1,290809,670,2018-04-21 15:41:37.932438,3086
1645,462,1,262365,678,2018-04-21 15:41:37.932454,3095
1646,174,0,147530,680,2018-04-21 15:41:37.932470,3099
1647,202,0,191693,673,2018-04-21 15:41:37.932490,3046
1648,815,0,253110,672,2018-04-21 15:41:37.932508,3086
1649,135,1,275854,674,2018-04-21 15:41:37.932531,3074
1650,567,0,220529,673,2018-04-21 15:41:37.932549,3056
1651,411,0,284140,678,2018-04-21 15:41:37.932565,3050
1652,671,0,157059,677,2018-04-21 15:41:37.932581,3072
1653,307,1,275129,670,2018-04-21 15:41:37.932597,3091
1654,325,1,104236,670,2018-04-21 15:41:37.932614,3046
1655,578,0,133318,676,2018-04-21 15:41:37.932629,3091
1656,230,0,219347,673,2018-04-21 15:41:37.932645,3023
1657,255,0,140193,680,2018-04-21 15:41:37.932662,3024
1658,555,0,196288,677,2018-04-21 15:41:37.932682,3082
1659,467,1,268039,678,2018-04-21 15:41:37.932701,3027
1660,792,0,281462,680,2018-04-21 15:41:37.932722,3060
1661,613,0,108133,680,2018-04-21 15:41:37.932740,3003
1662,918,1,271315,676,2018-04-21 15:41:37.932757,3050
1663,701,1,193382,674,2018-04-21 15:41:37.932774,3025
1664,835,1,100350,670,2018-04-21 15:41:37.932791,3072
1665,714,1,235215,671,2018-04-21 15:41:37.932807,3070
1666,764,1,152631,675,2018-04-21 15:41:37.932823,3067
1667,828,0,223805,673,2018-04-21 15:41:37.932840,3100
1668,877,1,229365,676,2018-04-21 15:41:37.932856,3016
1669,524,0,237155,675,2018-04-21 15:41:37.932872,3046
1670,489,1,237210,674,2018-04-21 15:41:37.932888,3073
1671,572,1,185591,675,2018-04-21 15:41:37.932904,3069
1672,184,0,197306,674,2018-04-21 15:41:37.932920,3047
1673,423,0,277582,676,2018-04-21 15:41:37.932941,3053
1674,900,1,116660,679,2018-04-21 15:41:37.932959,3051
1675,204,1,156043,672,2018-04-21 15:41:37.932977,3031
1676,193,1,111358,679,2018-04-21 15:41:37.932993,3032
1677,587,0,296902,670,2018-04-21 15:41:37.933008,3044
1678,733,1,299086,671,2018-04-21 15:41:37.933024,3047
1679,937,0,114361,674,2018-04-21 15:41:37.933041,3026
1680,327,0,111220,678,2018-04-21 15:41:37.933062,3007
1681,616,1,158882,680,2018-04-21 15:41:37.933080,3001
1682,446,0,124991,672,2018-04-21 15:41:37.933096,3017
1683,997,1,107919,680,2018-04-21 15:41:37.933112,3032
1684,378,1,182385,680,2018-04-21 15:41:37.933128,3100
1685,382,0,119172,670,2018-04-21 15:41:37.933145,3040
1686,632,1,130047,671,2018-04-21 15:41:37.933166,3033
1687,596,1,290171,679,2018-04-21 15:41:37.933184,3048
1688,709,1,252118,671,2018-04-21 15:41:37.933200,3050
1689,393,0,243766,678,2018-04-21 15:41:37.933216,3020
1690,292,1,225000,673,2018-04-21 15:41:37.933232,3035
1691,872,0,118443,678,2018-04-21 15:41:37.933254,3065
1692,238,1,295966,675,2018-04-21 15:41:37.933272,3046
1693,103,1,236057,676,2018-04-21 15:41:37.933289,3039
1694,700,1,276335,670,2018-04-21 15:41:37.933305,3078
1695,444,1,230044,678,2018-04-21 15:41:37.933321,3024
1696,122,1,228026,678,2018-04-21 15:41:37.933337,3066
1697,496,1,139867,672,2018-04-21 15:41:37.933353,3012
1698,671,1,239556,670,2018-04-21 15:41:37.933369,3038
1699,497,0,191946,676,2018-04-21 15:41:37.933391,3081
1700,986,0,166633,674,2018-04-21 15:41:37.933409,3078
1701,481,0,270430,674,2018-04-21 15:41:37.933425,3085
1702,864,0,289737,670,2018-04-21 15:41:37.933441,3081
1703,430,1,291075,679,2018-04-21 15:41:37.933457,3018
1704,130,0,267411,673,2018-04-21 15:41:37.933473,3031
1705,978,1,242070,680,2018-04-21 15:41:37.933495,3030
1706,620,0,266903,677,2018-04-21 15:41:37.933512,3074
1707,330,1,259437,671,2018-04-21 15:41:37.933528,3032
1708,224,1,122038,675,2018-04-21 15:41:37.933544,3057
1709,525,1,154774,679,2018-04-21 15:41:37.933560,3056
1710,533,1,251651,674,2018-04-21 15:41:37.933577,3085
1711,827,1,155252,670,2018-04-21 15:41:37.933593,3061
1712,455,1,203646,673,2018-04-21 15:41:37.933614,3006
1713,268,1,240439,676,2018-04-21 15:41:37.933632,3081
1714,566,1,197872,680,2018-04-21 15:41:37.933649,3063
1715,699,1,148028,679,2018-04-21 15:41:37.933665,3005
1716,936,1,159264,670,2018-04-21 15:41:37.933681,3038
1717,711,1,107723,671,2018-04-21 15:41:37.933697,3065
1718,183,0,156031,670,2018-04-21 15:41:37.933713,3067
1719,656,1,293752,675,2018-04-21 15:41:37.933730,3090
1720,654,1,115079,673,2018-04-21 15:41:37.933746,3053
1721,554,0,152240,680,2018-04-21 15:41:37.933762,3023
1722,688,0,203366,676,2018-04-21 15:41:37.933778,3016
1723,672,1,262463,679,2018-04-21 15:41:37.933794,3059
1724,797,0,242053,671,2018-04-21 15:41:37.933816,3047
1725,595,1,222690,680,2018-04-21 15:41:37.933838,3027
1726,264,1,142270,671,2018-04-21 15:41:37.933857,3006
1727,457,1,257748,671,2018-04-21 15:41:37.933873,3045
1728,779,1,162247,674,2018-04-21 15:41:37.933889,3053
1729,695,0,249524,672,2018-04-21 15:41:37.933907,3046
1730,887,0,168542,674,2018-04-21 15:41:37.933928,3002
1731,973,0,146897,679,2018-04-21 15:41:37.933946,3029
1732,122,1,233574,673,2018-04-21 15:41:37.933963,3012
1733,499,1,189669,677,2018-04-21 15:41:37.933979,3075
1734,834,0,163123,676,2018-04-21 15:41:37.933996,3048
1735,687,1,162590,670,2018-04-21 15:41:37.934012,3092
1736,334,1,231054,680,2018-04-21 15:41:37.934028,3013
1737,400,0,197793,674,2018-04-21 15:41:37.934044,3077
1738,975,1,219539,676,2018-04-21 15:41:37.934065,3077
1739,566,0,108008,671,2018-04-21 15:41:37.934083,3054
1740,503,0,262063,672,2018-04-21 15:41:37.934100,3014
1741,719,1,196425,678,2018-04-21 15:41:37.934116,3026
1742,739,0,122041,670,2018-04-21 15:41:37.934132,3090
1743,124,0,215267,678,2018-04-21 15:41:37.934148,3007
1744,909,0,151571,677,2018-04-21 15:41:37.934165,3080
1745,241,0,182039,674,2018-04-21 15:41:37.934181,3082
1746,751,0,286159,680,2018-04-21 15:41:37.934197,3060
1747,753,0,198622,680,2018-04-21 15:41:37.934213,3097
1748,739,0,148363,672,2018-04-21 15:41:37.934230,3098
1749,741,1,104933,679,2018-04-21 15:41:37.934246,3068
1750,193,1,118404,672,2018-04-21 15:41:37.934262,3094
1751,438,0,239093,677,2018-04-21 15:41:37.934282,3003
1752,514,0,287833,670,2018-04-21 15:41:37.934300,3063
1753,951,0,217891,672,2018-04-21 15:41:37.934317,3049
1754,205,0,187512,670,2018-04-21 15:41:37.934333,3000
1755,412,0,141901,679,2018-04-21 15:41:37.934349,3075
1756,167,0,170033,675,2018-04-21 15:41:37.934365,3009
1757,555,0,116122,671,2018-04-21 15:41:37.934386,3097
1758,542,0,278064,672,2018-04-21 15:41:37.934404,3095
